0.105113	0	0.005
0.128608	0.005	0.005375
0.130608	0.005375	0.00532812
0.130608	0.00532812	0.00528711
0.130609	0.00528711	0.00525122
0.130609	0.00525122	0.00521982
0.130609	0.00521982	0.00519234
0.130609	0.00519234	0.0051683
0.130609	0.0051683	0.00514726
0.130609	0.00514726	0.00512885
0.130609	0.00512885	0.00511274
0.130609	0.00511274	0.00509865
0.130609	0.00509865	0.00508632
0.130609	0.00508632	0.00507553
0.130609	0.00507553	0.00506609
0.133708	0.00506609	0.00543283
0.133708	0.00543283	0.00537872
0.133709	0.00537872	0.00533138
0.135708	0.00533138	0.00528996
0.135708	0.00528996	0.00525371
0.135709	0.00525371	0.005222
0.135709	0.005222	0.00519425
0.135709	0.00519425	0.00516997
0.135709	0.00516997	0.00514872
0.135709	0.00514872	0.00513013
0.135709	0.00513013	0.00511386
0.135709	0.00511386	0.00509963
0.135709	0.00509963	0.00508718
0.135709	0.00508718	0.00507628
0.135709	0.00507628	0.00506674
0.135709	0.00506674	0.0050584
0.135709	0.0050584	0.0050511
0.135709	0.0050511	0.00504471
0.13571	0.00504471	0.00503912
0.13571	0.00503912	0.00503423
0.13571	0.00503423	0.00502995
0.13571	0.00502995	0.00502621
0.13571	0.00502621	0.00502293
0.13571	0.00502293	0.00502006
0.13571	0.00502006	0.00501756
0.13571	0.00501756	0.00501536
0.13571	0.00501536	0.00501344
0.13571	0.00501344	0.00501176
0.138808	0.00501176	0.00538529
0.138808	0.00538529	0.00533713
0.138809	0.00533713	0.00529499
0.138809	0.00529499	0.00525811
0.138809	0.00525811	0.00522585
0.138809	0.00522585	0.00519762
0.138809	0.00519762	0.00517291
0.140808	0.00517291	0.0051513
0.140808	0.0051513	0.00513239
0.140809	0.00513239	0.00511584
0.140809	0.00511584	0.00510136
0.140809	0.00510136	0.00508869
0.140809	0.00508869	0.0050776
0.140809	0.0050776	0.0050679
0.140809	0.0050679	0.00505941
0.140809	0.00505941	0.00505199
0.140809	0.00505199	0.00504549
0.140809	0.00504549	0.0050398
0.140809	0.0050398	0.00503482
0.140809	0.00503482	0.00503047
0.140809	0.00503047	0.00502666
0.140809	0.00502666	0.00502333
0.14081	0.00502333	0.00502041
0.14081	0.00502041	0.00501786
0.14081	0.00501786	0.00501563
0.14081	0.00501563	0.00501367
0.14081	0.00501367	0.00501196
0.14081	0.00501196	0.00501047
0.14081	0.00501047	0.00500916
0.14081	0.00500916	0.00500801
0.14081	0.00500801	0.00500701
0.14081	0.00500701	0.00500613
0.14081	0.00500613	0.00500537
0.14081	0.00500537	0.0050047
0.14081	0.0050047	0.00500411
0.14081	0.00500411	0.00500359
0.140811	0.00500359	0.00500314
0.140811	0.00500314	0.00500275
0.140913	0.00500275	0.00500241
0.140913	0.00500241	0.00500211
0.140913	0.00500211	0.00500184
0.140913	0.00500184	0.00500161
0.140913	0.00500161	0.00500141
0.140913	0.00500141	0.00500123
0.140913	0.00500123	0.00500108
0.140913	0.00500108	0.00500094
0.140913	0.00500094	0.00500083
0.140913	0.00500083	0.00500072
0.140913	0.00500072	0.00500063
0.140913	0.00500063	0.00500055
0.140913	0.00500055	0.00500048
0.140914	0.00500048	0.00500042
0.140914	0.00500042	0.00500037
0.140914	0.00500037	0.00500032
0.140914	0.00500032	0.00500028
0.140914	0.00500028	0.00500025
0.143208	0.00500025	0.00537521
0.143908	0.00537521	0.00532831
0.143908	0.00532831	0.00528727
0.143909	0.00528727	0.00525136
0.143909	0.00525136	0.00521994
0.143909	0.00521994	0.00519245
0.143909	0.00519245	0.00516839
0.143909	0.00516839	0.00514734
0.143909	0.00514734	0.00512893
0.143909	0.00512893	0.00511281
0.143909	0.00511281	0.00509871
0.143909	0.00509871	0.00508637
0.143909	0.00508637	0.00507557
0.143909	0.00507557	0.00506613
0.145908	0.00506613	0.00530786
0.145908	0.00530786	0.00526938
0.145909	0.00526938	0.0052357
0.145909	0.0052357	0.00520624
0.145909	0.00520624	0.00518046
0.145909	0.00518046	0.0051579
0.145909	0.0051579	0.00513816
0.145909	0.00513816	0.00512089
0.145909	0.00512089	0.00510578
0.145909	0.00510578	0.00509256
0.145909	0.00509256	0.00508099
0.145909	0.00508099	0.00507086
0.145909	0.00507086	0.00506201
0.145909	0.00506201	0.00505425
0.145909	0.00505425	0.00504747
0.14591	0.00504747	0.00504154
0.14591	0.00504154	0.00503635
0.14591	0.00503635	0.0050318
0.14591	0.0050318	0.00502782
0.14591	0.00502782	0.00502435
0.14591	0.00502435	0.0050213
0.14591	0.0050213	0.00501864
0.14591	0.00501864	0.00501631
0.14591	0.00501631	0.00501427
0.14591	0.00501427	0.00501249
0.14591	0.00501249	0.00501093
0.14591	0.00501093	0.00500956
0.14591	0.00500956	0.00500836
0.14591	0.00500836	0.00500732
0.145911	0.00500732	0.0050064
0.145911	0.0050064	0.0050056
0.146117	0.0050056	0.0051299
0.146117	0.0051299	0.00523866
0.146117	0.00523866	0.00533383
0.146117	0.00533383	0.0054171
0.146117	0.0054171	0.00548996
0.146117	0.00548996	0.00555372
0.146117	0.00555372	0.0056095
0.146117	0.0056095	0.00565831
0.146117	0.00565831	0.00570102
0.146117	0.00570102	0.0057384
0.146117	0.0057384	0.0057711
0.146118	0.0057711	0.00579971
0.146118	0.00579971	0.00582475
0.146118	0.00582475	0.00584665
0.146118	0.00584665	0.00586582
0.146118	0.00586582	0.00588259
0.146118	0.00588259	0.00589727
0.146118	0.00589727	0.00591011
0.146118	0.00591011	0.00592134
0.146118	0.00592134	0.00593118
0.146118	0.00593118	0.00593978
0.146118	0.00593978	0.00594731
0.146118	0.00594731	0.00595389
0.146118	0.00595389	0.00595966
0.146119	0.00595966	0.0059647
0.146119	0.0059647	0.00596911
0.146119	0.00596911	0.00597297
0.146119	0.00597297	0.00597635
0.146119	0.00597635	0.0059793
0.146119	0.0059793	0.00598189
0.146119	0.00598189	0.00598415
0.146119	0.00598415	0.00598613
0.146119	0.00598613	0.00598787
0.146119	0.00598787	0.00598938
0.146119	0.00598938	0.00599071
0.146119	0.00599071	0.00599187
0.146119	0.00599187	0.00599289
0.146119	0.00599289	0.00599378
0.14612	0.00599378	0.00599455
0.14612	0.00599455	0.00599523
0.14612	0.00599523	0.00599583
0.14612	0.00599583	0.00599635
0.14612	0.00599635	0.00599681
0.14612	0.00599681	0.00599721
0.14612	0.00599721	0.00599755
0.14612	0.00599755	0.00599786
0.14612	0.00599786	0.00599813
